qid,cmid
Q3623190,SM254596
Q3623724,SM496646
Q3624326,SM257200
Q3624332,SM256030
Q3624647,SM8220
Q3624751,SM251736
Q3625075,SM493175
Q3625670,SM494729
Q3625991,SM258812
Q3626085,SM493593
Q3627720,SM496042
Q3627844,SM250720
Q3628096,SM8178
Q3628813,SM481105
Q3630074,SM255026
Q3630408,SM253754
Q3631283,SM480165
Q3631421,SM7795
Q3632770,SM253747
Q3633488,SM250434
Q3634016,SM480186
Q3634439,SM480110
Q3634445,SM492466
Q3635166,SM493436
Q3635204,SM496205
Q3635472,SM254440
Q3635523,SM496087
Q3636191,SM495373
Q3640476,SM450378
Q3641526,SM258816
Q3643912,SM252495
Q3646558,SM258273
Q3648473,SM494222
Q3649408,SM496142
Q3650994,SM492853
Q3651057,SM492467
Q3651318,SM255787
Q3651325,SM492468
Q3651629,SM496145
Q3651797,SM497105
Q3652200,SM493287
Q3653261,SM493284
Q3654784,SM254374
Q3656050,SM492469
Q3656060,SM250533
Q3656745,SM486133
Q3657684,SM487267
Q3658301,SM488017
Q3658641,SM494060
Q3658660,SM252607
Q3661759,SM8043
Q3661892,SM254512
Q3664046,SM480279
Q3666062,SM480279
Q3666995,SM487521
Q3667001,SM494425
Q3667079,SM495375
Q3674723,SM252768
Q3674749,SM8044
Q3674937,SM494434
Q3674978,SM252813
Q3675188,SM258758
Q3675307,SM252880
Q3675475,SM255844
Q3675496,SM255070
Q3675526,SM494422
Q3676128,SM494420
Q3677896,SM496894
Q3681804,SM252970
Q3681805,SM254800
Q3681994,SM8238
Q3683456,SM496877
Q3685568,SM492470
Q3685627,SM462063
Q3695112,SM255510
Q3695777,SM480244
Q3696210,SM8598
Q3696378,SM256880
Q3705430,SM496184
Q3707415,SM257304
Q3707477,SM495753
Q3724043,SM496210
Q3725317,SM492879
Q3727213,SM496800
Q3728754,SM493888
Q3732778,SM250876
Q3735377,SM494923
Q3740483,SM495378
Q3745748,SM494188
Q3745985,SM493651
Q3750920,SM494439
Q3751098,SM494204
Q3752558,SM494959
Q3754271,SM253396
Q3756857,SM459078
Q3760071,SM487093
Q3764024,SM257878
Q3764518,SM253225
Q3772429,SM492472
Q3776273,SM495542
Q3776553,SM494014
Q3777040,SM487628
Q3778168,SM494239
Q3780314,SM252399
Q3780541,SM251628
Q3780875,SM493409
Q3780885,SM493583
Q3781377,SM492473
Q3781457,SM493584
Q3781567,SM495675
Q3781665,SM493124
Q3790450,SM254981
Q3791509,SM496273
Q3795966,SM253281
Q3796457,SM492475
Q3796701,SM257183
Q3801939,SM492132
Q3802390,SM492476
Q3804348,SM494316
Q3804351,SM494318
Q3804352,SM494317
Q3804354,SM494320
Q3804355,SM496877
Q3804357,SM494330
Q3804360,SM494323
Q3804365,SM496877
Q3804367,SM494324
Q3804371,SM494327
Q3804372,SM494326
Q3804571,SM492354
Q3807036,SM254133
Q3811213,SM258768
Q3812394,SM254249
Q3812650,SM494672
Q3812666,SM252831
Q3812922,SM496324
Q3813013,SM252608
Q3813175,SM496148
Q3813471,SM493123
Q3813834,SM258788
Q3814071,SM495732
Q3815008,SM493493
Q3816167,SM8179
Q3816986,SM8059
Q3817508,SM255098
Q3818715,SM492056
Q3822975,SM258778
Q3822987,SM492477
Q3825939,SM481109
Q3826173,SM493782
Q3826726,SM480607
Q3827200,SM461520
Q3827586,SM480423
Q3827597,SM481133
Q3827613,SM253834
Q3827617,SM252011
Q3827947,SM255590
Q3841827,SM255333
Q3841879,SM492385
Q3841931,SM496423
Q3841934,SM8236
Q3843534,SM255863
Q3844248,SM492478
Q3844398,SM8219
Q3845157,SM250579
Q3845189,SM255582
Q3845676,SM496483
Q3847003,SM496975
Q3847372,SM468123
Q3847542,SM257207
Q3847561,SM250413
Q3847568,SM250942
Q3847610,SM257752
Q3847982,SM250734
Q3848143,SM487158
Q3848322,SM254198
Q3848643,SM254228
Q3850712,SM255638
Q3850798,SM496427
Q3850806,SM6026
Q3850934,SM493442
Q3851414,SM250614
Q3851891,SM496450
Q3853428,SM496458
Q3856074,SM496469
Q3857302,SM496591
Q3858595,SM496221
Q3859772,SM492479
Q3860800,SM497025
Q3862296,SM255894
Q3862946,SM496485
Q3866948,SM8231
Q3867357,SM480269
Q3873358,SM496505
Q3874054,SM7355
Q3874237,SM496506
Q3874542,SM256223
Q3875021,SM258307
Q3875052,SM487502
Q3875078,SM487500
Q3877074,SM256314
Q3877404,SM494334
Q3877585,SM496520
Q3878266,SM496522
Q3884171,SM495911
Q3886496,SM496542
Q3887752,SM494110
Q3888072,SM451048
Q3888282,SM496188
Q3888291,SM250671
Q3888299,SM250922
Q3888346,SM451106
Q3888405,SM496544
Q3888692,SM256637
Q3890363,SM259897
Q3890850,SM250370
Q3890871,SM252364
Q3892137,SM255526
Q3892152,SM255496
Q3892167,SM253991
Q3892183,SM258442
Q3892191,SM250315
Q3892207,SM7806
Q3892223,SM256209
Q3892234,SM254057
Q3892241,SM496759
Q3892250,SM496304
Q3892259,SM250505
Q3892270,SM258527
Q3892518,SM250359
Q3892525,SM250900
Q3892531,SM250667
Q3892540,SM250654
Q3892546,SM250747
Q3892555,SM258518
Q3892569,SM257152
Q3892580,SM464093
Q3892588,SM250928
Q3892595,SM255344
Q3892605,SM250680
Q3892612,SM257752
Q3892618,SM250501
Q3892625,SM6687
Q3892648,SM255935
Q3893088,SM256688
Q3893283,SM255667
Q3893641,SM250111
Q3894072,SM494109
Q3894697,SM496555
Q3894912,SM256450
Q3895025,SM250509
Q3895090,SM7700
Q3895145,SM256740
Q3895187,SM250930
Q3895194,SM480060
Q3895199,SM250931
Q3895206,SM256296
Q3895241,SM496559
Q3897521,SM256776
Q3901671,SM256999
Q3906524,SM8229
Q3906610,SM8585
Q3907128,SM496582
Q3908400,SM495383
Q3908410,SM496557
Q3909806,SM256947
Q3913315,SM492732
Q3915328,SM258068
Q3915414,SM8415
Q3915723,SM496382
Q3915826,SM257682
Q3916714,SM480038
Q3917690,SM258179
Q3917764,SM250908
Q3917782,SM258780
Q3918996,SM494023
Q3924177,SM492936
Q3924338,SM492839
Q3926036,SM496588
Q3928451,SM257176
Q3937788,SM254805
Q3938099,SM451104
Q3940400,SM257180
Q3942578,SM493197
Q3943984,SM462017
Q3944210,SM496614
Q3944936,SM8228
Q3950558,SM257389
Q3960455,SM496650
Q3968551,SM495600
Q3973837,SM492780
Q3976466,SM492885
Q3980062,SM496211
Q3980977,SM8171
Q3981561,SM257955
Q3983448,SM257991
Q3984995,SM492485
Q3986598,SM256081
Q3986684,SM495325
Q3993042,SM250981
Q3999611,SM493459
Q3999946,SM496718
Q4000527,SM258207
Q4000582,SM492486
Q4002478,SM493120
Q4003544,SM258284
Q4006517,SM493126
Q4006552,SM496741
Q4009691,SM492487
Q4011319,SM493189
Q4017651,SM461963
Q4017675,SM8243
Q4018490,SM496760
Q4020636,SM256728
Q4022341,SM496783
Q4022554,SM496787
Q4022915,SM480693
Q4023270,SM8221
Q4024188,SM461544
Q4024837,SM481101
Q4025255,SM494421
Q4025525,SM480103
Q4029560,SM493953
Q4054324,SM492987
Q4057928,SM250891
Q4058278,SM494419
Q4058325,SM259931
Q4058929,SM251486
Q4059626,SM494086
Q4060446,SM492991
Q4060514,SM492893
Q4060566,SM487896
Q4062837,SM251557
Q4062923,SM254579
Q4063073,SM251556
Q4064940,SM494108
Q4064980,SM454513
Q4065203,SM494056
Q4067912,SM254066
Q4069689,SM496876
Q4069690,SM496876
Q4069692,SM251710
Q4069694,SM496876
Q4069699,SM496876
Q4069700,SM496876
Q4069701,SM496876
Q4069881,SM492949
Q4071419,SM492488
Q4071448,SM496904
Q4071450,SM496904
Q4072864,SM494966
Q4074491,SM494664
Q4074809,SM251878
Q4074957,SM495799
Q4076407,SM251942
Q4077240,SM496070
Q4086649,SM252341
Q4093365,SM252430
Q4098031,SM494571
Q4098570,SM252518
Q4099242,SM492866
Q4099905,SM252549
Q4100828,SM252316
Q4110579,SM252127
Q4115167,SM480688
Q4115170,SM8322
Q4115171,SM480706
Q4115176,SM480702
Q4115389,SM253247
Q4115525,SM256650
Q4115722,SM480704
Q4115738,SM253365
Q4116148,SM496876
Q4116182,SM495034
Q4116699,SM496899
Q4116711,SM497010
Q4117125,SM7643
Q4117143,SM495174
Q4117293,SM495530
Q4118330,SM251664
Q4118494,SM494382
Q4118723,SM480697
Q4118773,SM251803
Q4119012,SM252013
Q4119125,SM496925
Q4119660,SM306071
Q4119894,SM258665
Q4120474,SM462049
Q4120516,SM253939
Q4120654,SM495772
Q4120990,SM250889
Q4121292,SM462035
Q4121859,SM493462
Q4123123,SM493520
Q4123156,SM495417
Q4126554,SM492970
Q4130083,SM496918
Q4132726,SM251405
Q4133164,SM495628
Q4133167,SM6961
Q4134704,SM493793
Q4138671,SM496267
Q4144552,SM250095
Q4148453,SM253682
Q4152167,SM492093
Q4155828,SM492489
Q4159883,SM250823
Q4159951,SM496293
Q4163150,SM493063
Q4164648,SM250949
Q4165303,SM480695
Q4166501,SM253234
Q4167924,SM495334
Q4172037,SM496186
Q4172847,SM7559
Q4182523,SM495808
Q4187138,SM496812
Q4192440,SM492929
Q4197984,SM492750
Q4200801,SM8332
Q4200853,SM251553
Q4200881,SM256636
Q4202816,SM252760
Q4203518,SM492134
Q4203800,SM257224
Q4205797,SM250825
Q4205925,SM258749
Q4206762,SM487513
Q4206785,SM254556
Q4207418,SM493947
Q4207441,SM496333
Q4208059,SM494383
Q4208060,SM254579
Q4208063,SM254579
Q4208064,SM254579
Q4208066,SM254579
Q4208067,SM254579
Q4208073,SM254579
Q4209424,SM254325
Q4212494,SM254414
Q4212837,SM253304
Q4213816,SM255280
Q4214346,SM496326
Q4214847,SM250350
Q4216409,SM495149
Q4217022,SM454612
Q4217140,SM492784
Q4217497,SM252563
Q4218075,SM494873
Q4218400,SM255121
Q4220657,SM257027
Q4221190,SM255142
Q4222431,SM480292
Q4236555,SM254797
Q4241865,SM495795
Q4246646,SM480255
Q4246663,SM492490
Q4246850,SM250901
Q4247147,SM7554
Q4248571,SM255070
Q4253556,SM255178
Q4253952,SM496881
Q4254919,SM480585
Q4256383,SM486487
Q4257463,SM487547
Q4260768,SM256061
Q4260945,SM495187
Q4262236,SM254274
Q4262343,SM255726
Q4263549,SM492769
Q4264775,SM493444
Q4266761,SM253196
Q4267416,SM256062
Q4269361,SM486441
Q4271587,SM496876
Q4272184,SM495742
Q4273828,SM251182
Q4274354,SM250628
Q4277415,SM255660
Q4277705,SM257422
Q4279475,SM495128
Q4280089,SM493929
Q4280269,SM255532
Q4280985,SM256063
Q4281200,SM250483
Q4281294,SM493003
Q4283876,SM492763
Q4283877,SM492763
Q4287811,SM454395
Q4292816,SM255776
Q4300220,SM254538
Q4300274,SM255871
Q4300428,SM492492
Q4300644,SM493217
Q4301642,SM497025
Q4302528,SM494158
Q4302698,SM461989
Q4310879,SM496497
Q4317274,SM256234
Q4321784,SM250575
Q4327140,SM254900
Q4329218,SM492978
Q4335685,SM256473
Q4336104,SM480790
Q4336129,SM255861
Q4337057,SM495800
Q4337218,SM256495
Q4342349,SM495212
Q4342350,SM495211
Q4342351,SM497010
Q4342939,SM494444
Q4346800,SM496561
Q4348679,SM494896
Q4351953,SM251025
Q4352869,SM486435
Q4354071,SM496974
Q4355125,SM496899
Q4355689,SM494273
Q4356656,SM486494
Q4357542,SM8293
Q4357573,SM257192
Q4357932,SM495727
Q4357983,SM493823
Q4358034,SM250265
Q4359289,SM8125
Q4366373,SM480839
Q4369141,SM480832
Q4371331,SM496942
Q4371336,SM496942
Q4373405,SM494654
Q4375032,SM256068
Q4377212,SM258337
Q4383347,SM256961
Q4383747,SM480268
Q4386404,SM480326
Q4386941,SM257416
Q4387218,SM257067
Q4387376,SM495059
Q4397651,SM256059
Q4400341,SM257213
Q4403372,SM493377
Q4405634,SM480886
Q4408787,SM494374
Q4409235,SM480880
Q4412215,SM455355
Q4412536,SM494491
Q4412611,SM495893
Q4413201,SM495214
Q4416722,SM496996
Q4418073,SM258006
Q4418370,SM486809
Q4421162,SM492830
Q4421193,SM461326
Q4421228,SM496651
Q4428656,SM493871
Q4438870,SM254800
Q4444914,SM450380
Q4445351,SM251108
Q4445582,SM496668
Q4446794,SM496671
Q4449526,SM257849
Q4449646,SM257853
Q4449695,SM257869
Q4449696,SM257869
Q4450068,SM486520
Q4451105,SM254905
Q4452117,SM492940
Q4452326,SM258225
Q4452557,SM486128
Q4453771,SM257863
Q4454121,SM493625
Q4455859,SM494088
Q4456295,SM494418
Q4456359,SM494537
Q4457833,SM496702
Q4458026,SM492886
Q4458350,SM493056
Q4460828,SM492495
Q4464759,SM252129
Q4466165,SM258220
Q4466166,SM494866
Q4466458,SM494875
Q4468164,SM252880
Q4469187,SM495369
Q4469685,SM258337
Q4469695,SM258337
Q4469697,SM258337
Q4469699,SM258337
Q4470272,SM258265
Q4470682,SM496974
Q4476831,SM492765
Q4483033,SM253379
Q4484042,SM256866
Q4493788,SM496744
Q4494782,SM496259
Q4497789,SM481108
Q4498931,SM493546
Q4500299,SM8058
Q4500325,SM8091
Q4501944,SM253911
Q4505404,SM493603
Q4507034,SM250406
Q4507095,SM252790
Q4507341,SM252727
Q4513182,SM497001
Q4517719,SM258428
Q4518744,SM492806
Q4518971,SM250689
Q4524034,SM257560
Q4527327,SM8074
Q4531496,SM251558
Q4532718,SM493193
Q4533136,SM250821
Q4534019,SM494129
Q4540444,SM462034
Q4571328,SM495213
Q4663112,SM493590
Q4664650,SM493321
Q4667609,SM250005
Q4668323,SM252587
Q4669719,SM494744
Q4670539,SM495331
Q4672671,SM493555
Q4675209,SM252848
Q4678061,SM251394
Q4680922,SM459594
Q4682602,SM251404
Q4682604,SM251406
Q4682605,SM251408
Q4683935,SM480117
Q4688840,SM250821
Q4689053,SM494615
Q4689057,SM486529
Q4689218,SM256785
Q4689219,SM256785
Q4689221,SM256785
Q4689222,SM256785
Q4689223,SM496949
Q4689225,SM494614
Q4689696,SM258316
Q4689706,SM494984
Q4689924,SM493463
Q4689999,SM494965
Q4690012,SM494967
Q4690014,SM494969
Q4690023,SM8140
Q4690030,SM494976
Q4690034,SM494970
Q4690070,SM494974
Q4690072,SM494973
Q4690166,SM251433
Q4690173,SM251431
Q4690176,SM462094
Q4690178,SM480223
Q4690180,SM251438
Q4690182,SM253762
Q4690183,SM494989
Q4690185,SM494991
Q4690188,SM494993
Q4690190,SM251440
Q4690191,SM494994
Q4690193,SM7604
Q4690194,SM251436
Q4690197,SM480220
Q4690199,SM480225
Q4690200,SM251429
Q4690204,SM494997
Q4690208,SM494977
Q4690213,SM256221
Q4690217,SM462053
Q4690219,SM306060
Q4690221,SM251442
Q4690858,SM250323
Q4690975,SM495981
Q4691182,SM251445
Q4691327,SM251449
Q4691328,SM251449
Q4691609,SM493723
Q4693728,SM251459
Q4693832,SM492786
Q4693839,SM251460
Q4694429,SM494072
Q4694594,SM251468
Q4694977,SM251471
Q4695070,SM251472
Q4695127,SM252435
Q4695130,SM251474
Q4695137,SM251475
Q4696280,SM495990
Q4696440,SM495991
Q4697177,SM251485
Q4698721,SM458847
Q4699225,SM495995
Q4699267,SM492701
Q4699430,SM251476
Q4699487,SM495963
Q4699737,SM251499
Q4700037,SM494570
Q4700355,SM7940
Q4701345,SM251507
Q4701435,SM251504
Q4701924,SM251515
Q4704504,SM251528
Q4704531,SM495255
Q4705170,SM495876
Q4705595,SM258555
Q4708893,SM251541
Q4709112,SM493940
Q4709118,SM493941
Q4709195,SM496985
Q4709231,SM496985
Q4709232,SM496985
Q4709233,SM496985
Q4712604,SM492785
Q4713185,SM496411
Q4713742,SM454389
Q4724069,SM493891
Q4724108,SM497013
Q4725351,SM493715
Q4740190,SM250029
Q4740888,SM254730
Q4740892,SM495921
Q4740998,SM251572
Q4741048,SM480133
Q4742056,SM250032
Q4742467,SM492674
Q4742839,SM454411
Q4743112,SM495219
Q4744584,SM495220
Q4745454,SM450963
Q4745498,SM496972
Q4745608,SM496972
Q4745629,SM496972
Q4745631,SM496972
Q4745634,SM496972
Q4745635,SM496972
Q4745636,SM496972
Q4745638,SM496972
Q4745641,SM496972
Q4745649,SM495221
Q4748642,SM7727
Q4749576,SM492972
Q4750528,SM250996
Q4750967,SM251599
Q4751002,SM251600
Q4751713,SM492997
Q4752403,SM251602
Q4754312,SM251611
Q4754349,SM493503
Q4761898,SM250558
Q4763604,SM496846
Q4763645,SM494510
Q4763760,SM495864
Q4763763,SM495865
Q4763798,SM496980
Q4763799,SM496980
Q4763800,SM496980
Q4763801,SM496980
Q4764397,SM496019
Q4765759,SM251629
Q4770873,SM481002
Q4774847,SM455302
Q4779115,SM480138
Q4779203,SM492499
Q4780239,SM251660
Q4780828,SM480679
Q4782293,SM494416
Q4782778,SM494721
Q4783129,SM461929
Q4783135,SM251663
Q4783147,SM7581
Q4783159,SM8117
Q4783164,SM495035
Q4783216,SM487833
Q4783241,SM495036
Q4783280,SM495037
Q4783289,SM495038
Q4783294,SM495039
Q4783487,SM495040
Q4783489,SM495041
Q4783492,SM495042
Q4783779,SM251673
Q4784294,SM251683
Q4788249,SM455311
Q4789374,SM493963
Q4789456,SM493964
Q4789496,SM251699
Q4790157,SM480143
Q4790716,SM250848
Q4793155,SM493972
Q4793248,SM493973
Q4793257,SM496876
Q4793304,SM496876
Q4793306,SM496876
Q4793311,SM496876
Q4793312,SM496876
Q4793320,SM496876
Q4793323,SM496876
Q4793325,SM496876
Q4793326,SM496876
Q4793327,SM496876
Q4793331,SM496876
Q4793332,SM496876
Q4793334,SM496876
Q4793335,SM496876
Q4793341,SM496876
Q4793377,SM493230
Q4795589,SM251715
Q4796090,SM495361
Q4802216,SM258414
Q4803502,SM496039
Q4803655,SM251732
Q4805953,SM251748
Q4806588,SM251735
Q4806656,SM480152
Q4806664,SM252189
Q4806687,SM480152
Q4806719,SM7631
Q4806824,SM495060
Q4806825,SM495061
Q4806949,SM492840
Q4807481,SM251751
Q4808399,SM252460
Q4808552,SM480156
Q4810331,SM258219
Q4810428,SM493980
Q4810464,SM493982
Q4810465,SM493981
Q4810467,SM496904
Q4810468,SM496904
Q4810470,SM496904
Q4810471,SM496904
Q4810472,SM496904
Q4810473,SM496904
Q4810477,SM496904
Q4810479,SM496904
Q4810968,SM495669
Q4811101,SM254031
Q4811757,SM495401
Q4811771,SM492811
Q4811899,SM251752
Q4812307,SM256389
Q4812928,SM252401
Q4813009,SM7862
Q4815855,SM251765
Q4817678,SM480587
Q4818117,SM251757
Q4818813,SM251777
Q4820267,SM480162
Q4821600,SM496899
Q4822858,SM486442
Q4823807,SM486459
Q4823916,SM495262
Q4824348,SM495922
Q4824499,SM495263
Q4824528,SM495264
Q4825247,SM496973
Q4825251,SM496973
Q4825255,SM496973
Q4825259,SM496973
Q4825260,SM495261
Q4825261,SM496973
Q4825465,SM493989
Q4825468,SM493990
Q4825530,SM496999
Q4825531,SM496999
Q4827757,SM496046
Q4828149,SM493726
Q4829633,SM255933
Q4829674,SM500661
Q4829787,SM251800
Q4830055,SM250050
Q4830096,SM495345
Q4830127,SM250849
Q4833074,SM487523
Q4833410,SM492501
Q4833495,SM461518
Q4837442,SM494225
Q4837529,SM252138
Q4840890,SM251844
Q4840909,SM251846
Q4841183,SM251856
Q4841317,SM251858
Q4841465,SM251868
Q4841525,SM251879
Q4841561,SM251874
Q4842385,SM495265
Q4842404,SM455307
Q4842525,SM251886
Q4842588,SM251888
Q4843000,SM254041
Q4843158,SM7699
Q4843192,SM251896
Q4843205,SM251897
Q4848487,SM7460
Q4848694,SM258354
Q4848708,SM251908
Q4848727,SM496062
Q4848994,SM250355
Q4849000,SM459211
Q4849017,SM251928
Q4849825,SM251939
Q4849827,SM251940
Q4850016,SM496066
Q4850689,SM494039
Q4850731,SM250936
Q4850828,SM480182
Q4850853,SM251951
Q4851415,SM251961
Q4852430,SM251964
Q4852444,SM251964
Q4852445,SM251964
Q4852739,SM480184
Q4853036,SM251964
Q4853472,SM252141
Q4853785,SM251979
Q4853982,SM251983
Q4854567,SM251992
Q4854732,SM496072
Q4855024,SM252001
Q4855425,SM486462
Q4855428,SM7644
Q4855432,SM495774
Q4855488,SM486439
Q4855489,SM497020
Q4855490,SM497020
Q4855491,SM497020
Q4855492,SM497020
Q4855635,SM462052
Q4855641,SM250569
Q4855694,SM481111
Q4855741,SM252015
Q4855812,SM8506
Q4857101,SM252031
Q4857152,SM252033
Q4857258,SM454501
Q4857267,SM254552
Q4857311,SM257124
Q4857321,SM481028
Q4857323,SM252014
Q4858065,SM252048
Q4858094,SM250357
Q4858204,SM252052
Q4858419,SM252055
Q4858432,SM252048
Q4858560,SM495266
Q4858564,SM486532
Q4858580,SM455309
Q4860067,SM252065
Q4860074,SM252066
Q4860459,SM461934
Q4860581,SM252070
Q4860607,SM252071
Q4860641,SM257252
Q4860686,SM252075
Q4862016,SM252054
Q4862966,SM495878
Q4863067,SM252088
Q4865929,SM494560
Q4865952,SM252098
Q4866175,SM252099
Q4867597,SM252106
Q4867760,SM480196
Q4867764,SM252108
Q4867811,SM252109
Q4867829,SM252110
Q4867848,SM494960
Q4867851,SM494961
Q4867856,SM494962
Q4868533,SM250707
Q4868552,SM250937
Q4872271,SM255648
Q4873376,SM252135
Q4873765,SM252138
Q4874253,SM252148
Q4874527,SM493711
Q4875185,SM251918
Q4876553,SM494496
Q4878029,SM494618
Q4878973,SM252167
Q4879045,SM480202
Q4879262,SM252171
Q4879263,SM252171
Q4879477,SM454489
Q4880931,SM252185
Q4880938,SM252176
Q4881936,SM494024
Q4882110,SM252183
Q4882324,SM494499
Q4882516,SM493464
Q4882995,SM495269
Q4882997,SM252188
Q4884936,SM252196
Q4887067,SM252200
Q4887673,SM494029
Q4887679,SM253898
Q4887701,SM252202
Q4891015,SM8372
Q4894645,SM250096
Q4895351,SM492947
Q4895596,SM8676
Q4896191,SM493338
Q4896199,SM493350
Q4896210,SM465667
Q4896737,SM493868
Q4897065,SM252223
Q4897247,SM493762
Q4897400,SM493429
Q4897514,SM493771
Q4898049,SM496798
Q4898379,SM481104
Q4900488,SM252227
Q4900495,SM252228
Q4900501,SM252295
Q4900907,SM494387
Q4900941,SM252239
Q4900944,SM457916
Q4900953,SM251974
Q4900996,SM494757
Q4901014,SM481038
Q4901018,SM494362
Q4901031,SM252245
Q4901052,SM252244
Q4901075,SM252246
Q4901076,SM252249
Q4901183,SM252250
Q4901259,SM8507
Q4901260,SM252252
Q4901273,SM252254
Q4901285,SM252255
Q4901330,SM252256
Q4901405,SM252261
Q4901410,SM252263
Q4901420,SM254569
Q4901424,SM252265
Q4901431,SM494377
Q4901446,SM494388
Q4901717,SM252281
Q4901730,SM252292
Q4901832,SM252294
Q4901886,SM252297
Q4901988,SM252301
Q4902042,SM460121
Q4902060,SM494289
Q4902103,SM494820
Q4902108,SM252309
Q4902110,SM461230
Q4902150,SM253213
Q4902161,SM252311
Q4902199,SM494004
Q4902210,SM252320
Q4902283,SM252324
Q4902285,SM494670
Q4902590,SM251911
Q4903991,SM493987
Q4904160,SM459065
Q4904604,SM492876
Q4906127,SM496109
Q4906776,SM252335
Q4907093,SM494034
Q4907182,SM480211
Q4907744,SM496111
Q4911552,SM252344
Q4913966,SM252351
Q4914164,SM252356
Q4917197,SM252369
Q4917673,SM496113
Q4919859,SM495072
Q4920851,SM494988
Q4920978,SM495010
Q4921227,SM495007
Q4921389,SM7660
Q4921795,SM7589
Q4921796,SM254643
Q4922420,SM251494
Q4925344,SM493354
Q4938201,SM252398
Q4938422,SM493272
Q4938810,SM8250
Q4939688,SM495861
Q4939689,SM495862
Q4939981,SM496120
Q4940333,SM252146
Q4940337,SM251834
Q4940442,SM252416
Q4945108,SM252434
Q4946192,SM494488
Q4947382,SM252441
Q4947386,SM252441
Q4947387,SM252441
Q4947388,SM252441
Q4947394,SM494035
Q4947399,SM486534
Q4947400,SM494036
Q4948390,SM252443
Q4948757,SM252304
Q4949012,SM492504
Q4950016,SM496847
Q4952234,SM252452
Q4955443,SM252453
Q4955623,SM252493
Q4957854,SM480238
Q4958704,SM494046
Q4958707,SM494047
Q4958712,SM486535
Q4958930,SM497007
Q4958932,SM497007
Q4958935,SM497007
Q4958936,SM497007
Q4958937,SM497007
Q4958939,SM497007
Q4958940,SM497007
Q4958941,SM497007
Q4958943,SM497007
Q4958944,SM494048
Q4958951,SM494777
Q4967114,SM251057
Q4967939,SM496516
Q4968697,SM250154
Q4969065,SM250136
Q4969076,SM252532
Q4969461,SM7591
Q4969468,SM493965
Q4969643,SM495840
Q4969868,SM495761
Q4970102,SM495427
Q4970168,SM486453
Q4970177,SM486455
Q4970234,SM495321
Q4970350,SM493904
Q4970606,SM495816
Q4971093,SM495745
Q4971519,SM496937
Q4971520,SM496937
Q4971522,SM496937
Q4975735,SM480240
Q4978967,SM252508
Q4984004,SM252511
Q4985465,SM495463
Q4986705,SM251835
Q4986853,SM252517
Q4986976,SM252519
Q4988656,SM255620
Q4989843,SM258495
Q4991716,SM496284
Q4996183,SM486464
Q4996184,SM497018
Q4996189,SM486537
Q4996324,SM497018
Q4996325,SM497018
Q4996326,SM497018
Q4996327,SM497018
Q4996328,SM252522
Q4996329,SM497018
Q4996332,SM252522
Q4997287,SM252526
Q4997617,SM459036
Q4997800,SM252535
Q4997893,SM494539
Q4998122,SM458774
Q4999055,SM495171
Q4999416,SM486465
Q4999421,SM494561
Q4999429,SM252548
Q4999452,SM252548
Q4999456,SM496884
Q4999460,SM257178
Q5000714,SM494598
Q5003155,SM480248
Q5003344,SM496135
Q5003667,SM496138
Q5003683,SM250861
Q5011445,SM492743
Q5015262,SM494068
Q5015882,SM252566
Q5016827,SM493146
Q5017422,SM492616
Q5017447,SM480253
Q5021161,SM495712
Q5021366,SM492928
Q5025138,SM486467
Q5025140,SM494075
Q5025156,SM454371
Q5029681,SM486469
Q5029742,SM495168
Q5030913,SM3438
Q5030916,SM3438
Q5030917,SM3438
Q5030918,SM3438
Q5030921,SM3438
Q5030922,SM3438
Q5030923,SM495222
Q5030924,SM486540
Q5030925,SM494199
Q5030926,SM486558
Q5030931,SM486574
Q5030932,SM494931
Q5031141,SM480259
Q5033523,SM461534
Q5035127,SM486466
Q5035134,SM494079
Q5035135,SM494078
Q5035138,SM494080
Q5036095,SM495649
Q5036108,SM494229
Q5037181,SM252596
Q5037580,SM8267
Q5039347,SM495521
Q5039358,SM495522
Q5043011,SM6951
Q5048240,SM492681
Q5048978,SM492505
Q5051210,SM494082
Q5051480,SM492872
Q5055256,SM252629
Q5057793,SM492068
Q5059004,SM492506
Q5066105,SM8845
Q5066409,SM252650
Q5067857,SM252657
Q5068326,SM256057
Q5068349,SM252664
Q5068451,SM252670
Q5069411,SM252684
Q5071233,SM252709
Q5071654,SM254889
Q5073546,SM493563
Q5074161,SM252725
Q5087755,SM252746
Q5088370,SM252751
Q5088778,SM257514
Q5088980,SM493719
Q5089462,SM252839
Q5091774,SM494846
Q5092108,SM252778
Q5093246,SM6051
Q5093988,SM495458
Q5094202,SM252783
Q5094775,SM252721
Q5094777,SM252721
Q5094886,SM252794
Q5094905,SM252795
Q5094916,SM454413
Q5095147,SM494255
Q5096089,SM251838
Q5096266,SM494512
